CandidateIdentifier,FirstName,MiddleName,LastSurname,SexDescriptor,BirthDate,HispanicLatinoEthnicity,EconomicDisadvantaged,LoginId,GenderDescriptor,PersonId,SourceSystemDescriptor,AidTypeDescriptor1,AidTypeDescriptor2,AidTypeDescriptor3,AidTypeDescriptor4,AidTypeDescriptor5,AidTypeDescriptor6,AidTypeDescriptor7,AidTypeDescriptor8,BeginDate1,BeginDate2,BeginDate3,BeginDate4,BeginDate5,BeginDate6,BeginDate7,BeginDate8,AidAmount1,AidAmount2,AidAmount3,AidAmount4,AidAmount5,AidAmount6,AidAmount7,AidAmount8,AidConditionDescription1,AidConditionDescription2,AidConditionDescription3,AidConditionDescription4,AidConditionDescription5,AidConditionDescription6,AidConditionDescription7,AidConditionDescription8,EndDate1,EndDate2,EndDate3,EndDate4,EndDate5,EndDate6,EndDate7,EndDate8,PellGrantRecipient1,PellGrantRecipient2,PellGrantRecipient3,PellGrantRecipient4,PellGrantRecipient5,PellGrantRecipient6,PellGrantRecipient7,PellGrantRecipient8,RaceDescriptor1
1000000178,Pepillo,,Toth,uri://ed-fi.org/SexDescriptor#Male,1992-08-16,TRUE,FALSE,Pepillo.Toth.1000000178@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000180,Rollie,,Pachta,uri://ed-fi.org/SexDescriptor#Male,1995-03-23,TRUE,FALSE,Rollie.Pachta.1000000180@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000186,Alex,,Purle,uri://ed-fi.org/SexDescriptor#Male,1991-04-02,TRUE,TRUE,Alex.Purle.1000000186@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000189,Julietta,M,Cutriss,uri://ed-fi.org/SexDescriptor#Female,1974-12-09,TRUE,TRUE,Julietta.Cutriss.1000000189@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000192,Sabra,,Snozzwell,uri://ed-fi.org/SexDescriptor#Male,1995-04-05,TRUE,TRUE,Sabra.Snozzwell.1000000192@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000193,Clareta,,Sumpner,uri://ed-fi.org/SexDescriptor#Female,1986-03-30,TRUE,FALSE,Clareta.Sumpner.1000000193@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000196,Janka,Beth,Dowbiggin,uri://ed-fi.org/SexDescriptor#Female,1987-09-22,TRUE,FALSE,Janka.Dowbiggin.1000000196@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000199,Alwyn,E,Ellwell,uri://ed-fi.org/SexDescriptor#Female,1993-09-24,TRUE,TRUE,Alwyn.Ellwell.1000000199@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000200,Dyann,Keren,Cardozo,uri://ed-fi.org/SexDescriptor#Female,1995-01-11,TRUE,TRUE,Dyann.Cardozo.1000000200@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000203,Buddy,,Shaul,uri://ed-fi.org/SexDescriptor#Male,1994-03-09,TRUE,FALSE,Buddy.Shaul.1000000203@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000204,Euell,Marianna,Ferroni,uri://ed-fi.org/SexDescriptor#Female,1994-05-12,TRUE,TRUE,Euell.Ferroni.1000000204@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000205,Chanda,K,Ranscombe,uri://ed-fi.org/SexDescriptor#Female,1990-08-26,TRUE,TRUE,Chanda.Ranscombe.1000000205@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000000208,Mariejeanne,Anai,Hunnaball,uri://ed-fi.org/SexDescriptor#Female,1990-02-26,TRUE,FALSE,Mariejeanne.Hunnaball.1000000208@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000210,Waylan,David,Monan,uri://ed-fi.org/SexDescriptor#Male,1994-08-10,TRUE,TRUE,Waylan.Monan.1000000210@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000000212,Artemus,,Brideau,uri://ed-fi.org/SexDescriptor#Male,1994-07-14,TRUE,TRUE,Artemus.Brideau.1000000212@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000214,Olivia,,Izac,uri://ed-fi.org/SexDescriptor#Female,1983-02-15,TRUE,TRUE,Olivia.Izac.1000000214@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000216,Eugen,Michael,Rockingham,uri://ed-fi.org/SexDescriptor#Male,1994-07-11,TRUE,FALSE,Eugen.Rockingham.1000000216@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000217,Lucky,Lizett,McMorran,uri://ed-fi.org/SexDescriptor#Female,1990-10-04,TRUE,FALSE,Lucky.McMorran.1000000217@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000000220,Humfrid,J,Elbourne,uri://ed-fi.org/SexDescriptor#Male,1992-05-25,TRUE,TRUE,Humfrid.Elbourne.1000000220@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000222,Franchot,,Udie,uri://ed-fi.org/SexDescriptor#Male,1992-09-30,TRUE,TRUE,Franchot.Udie.1000000222@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000000223,Patrizio,Alberto,Scrivner,uri://ed-fi.org/SexDescriptor#Male,1996-03-01,TRUE,FALSE,Patrizio.Scrivner.1000000223@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000000226,Betteanne,Alicia,Hargie,uri://ed-fi.org/SexDescriptor#Female,1991-02-28,TRUE,TRUE,Betteanne.Hargie.1000000226@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000000229,Meridith,Ayssa,Cuckoo,uri://ed-fi.org/SexDescriptor#Female,1991-05-11,TRUE,TRUE,Meridith.Cuckoo.1000000229@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000230,Veradis,Darlene,Dolton,uri://ed-fi.org/SexDescriptor#Female,1990-11-11,TRUE,TRUE,Veradis.Dolton.1000000230@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000234,Joyous,Nicole,Roddick,uri://ed-fi.org/SexDescriptor#Female,1991-08-10,TRUE,TRUE,Joyous.Roddick.1000000234@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000235,Skyler,A,Boughen,uri://ed-fi.org/SexDescriptor#Male,1996-10-10,TRUE,TRUE,Skyler.Boughen.1000000235@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000000237,Daisi,D,Sempill,uri://ed-fi.org/SexDescriptor#Female,1991-11-27,TRUE,TRUE,Daisi.Sempill.1000000237@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000243,Tabbie,Luis,Pellamonuten,uri://ed-fi.org/SexDescriptor#Male,1987-08-16,TRUE,TRUE,Tabbie.Pellamonuten.1000000243@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000245,Petey,A,McKeon,uri://ed-fi.org/SexDescriptor#Male,1995-06-30,TRUE,TRUE,Petey.McKeon.1000000245@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000246,Shauna,L,Knighton,uri://ed-fi.org/SexDescriptor#Female,1991-10-05,TRUE,TRUE,Shauna.Knighton.1000000246@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#American Indian - Alaska Native
1000000248,Selinda,Del Carmen,Edland,uri://ed-fi.org/SexDescriptor#Female,1968-01-26,TRUE,TRUE,Selinda.Edland.1000000248@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000249,Silvanus,P,Smissen,uri://ed-fi.org/SexDescriptor#Female,1995-11-14,TRUE,TRUE,Silvanus.Smissen.1000000249@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000250,Wyatt,D,Ranby,uri://ed-fi.org/SexDescriptor#Male,1996-02-27,TRUE,FALSE,Wyatt.Ranby.1000000250@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000000251,Elset,,Greenhowe,uri://ed-fi.org/SexDescriptor#Female,1992-07-05,TRUE,TRUE,Elset.Greenhowe.1000000251@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000255,Michail,Anthony,Rhoades,uri://ed-fi.org/SexDescriptor#Male,1994-10-02,TRUE,TRUE,Michail.Rhoades.1000000255@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000259,Abbot,Damir,Iacomettii,uri://ed-fi.org/SexDescriptor#Male,1994-11-16,TRUE,FALSE,Abbot.Iacomettii.1000000259@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000000262,Ardis,,Castillo,uri://ed-fi.org/SexDescriptor#Female,1986-07-26,TRUE,TRUE,Ardis.Castillo.1000000262@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000265,Alfred,Javier,Kinghorne,uri://ed-fi.org/SexDescriptor#Male,1995-01-15,TRUE,TRUE,Alfred.Kinghorne.1000000265@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000266,Olimpia,,Hollington,uri://ed-fi.org/SexDescriptor#Female,1992-06-19,TRUE,TRUE,Olimpia.Hollington.1000000266@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000269,Krispin,D,Durston,uri://ed-fi.org/SexDescriptor#Male,1994-12-23,TRUE,TRUE,Krispin.Durston.1000000269@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000270,Lurlene,R,Pomery,uri://ed-fi.org/SexDescriptor#Female,1994-01-16,FALSE,TRUE,Lurlene.Pomery.1000000270@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#American Indian - Alaska Native
1000000273,Edythe,Elizabeth,Yashanov,uri://ed-fi.org/SexDescriptor#Female,1984-08-21,FALSE,FALSE,Edythe.Yashanov.1000000273@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Other
1000000274,Marianne,,Bousquet,uri://ed-fi.org/SexDescriptor#Female,1994-05-27,TRUE,FALSE,Marianne.Bousquet.1000000274@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000275,Emmye,,Babington,uri://ed-fi.org/SexDescriptor#Female,1993-12-21,TRUE,FALSE,Emmye.Babington.1000000275@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000276,Clay,,Handrok,uri://ed-fi.org/SexDescriptor#Male,1994-11-02,TRUE,FALSE,Clay.Handrok.1000000276@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000280,Cad,,Barenski,uri://ed-fi.org/SexDescriptor#Male,1995-07-22,TRUE,TRUE,Cad.Barenski.1000000280@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000284,Stephenie,,Weth,uri://ed-fi.org/SexDescriptor#Female,1995-06-13,TRUE,TRUE,Stephenie.Weth.1000000284@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000285,Amelia,M,Bahlmann,uri://ed-fi.org/SexDescriptor#Female,1991-05-16,TRUE,FALSE,Amelia.Bahlmann.1000000285@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000000286,Thorndike,,MacQuarrie,uri://ed-fi.org/SexDescriptor#Male,1995-11-07,TRUE,TRUE,Thorndike.MacQuarrie.1000000286@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000288,Elvina,E,Doring,uri://ed-fi.org/SexDescriptor#Male,1993-10-25,TRUE,TRUE,Elvina.Doring.1000000288@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000290,Aigneis,,Cottage,uri://ed-fi.org/SexDescriptor#Female,1991-08-03,TRUE,TRUE,Aigneis.Cottage.1000000290@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000291,Beth,,Riep,uri://ed-fi.org/SexDescriptor#Female,1990-04-18,TRUE,TRUE,Beth.Riep.1000000291@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000292,Zedekiah,,Kitley,uri://ed-fi.org/SexDescriptor#Male,1993-03-04,TRUE,TRUE,Zedekiah.Kitley.1000000292@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000295,Alejoa,,Noye,uri://ed-fi.org/SexDescriptor#Female,1992-05-28,TRUE,TRUE,Alejoa.Noye.1000000295@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000297,Billy,Alysha,Gladtbach,uri://ed-fi.org/SexDescriptor#Female,1995-04-30,TRUE,TRUE,Billy.Gladtbach.1000000297@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000000301,Marlee,Patrisha,Chieze,uri://ed-fi.org/SexDescriptor#Female,1991-01-12,TRUE,TRUE,Marlee.Chieze.1000000301@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000302,Wenonah,Claudia,Skechley,uri://ed-fi.org/SexDescriptor#Female,1991-07-25,TRUE,TRUE,Wenonah.Skechley.1000000302@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000303,Brenn,,McClounan,uri://ed-fi.org/SexDescriptor#Female,1993-11-07,TRUE,FALSE,Brenn.McClounan.1000000303@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000304,Ashia,,Fillon,uri://ed-fi.org/SexDescriptor#Female,1991-03-30,TRUE,TRUE,Ashia.Fillon.1000000304@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000305,Candice,,Gaffney,uri://ed-fi.org/SexDescriptor#Female,1980-04-03,TRUE,TRUE,Candice.Gaffney.1000000305@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000310,Caron,D,Alpes,uri://ed-fi.org/SexDescriptor#Female,1991-11-01,TRUE,FALSE,Caron.Alpes.1000000310@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000311,Tanhya,Elyze,Barbary,uri://ed-fi.org/SexDescriptor#Female,1992-12-20,TRUE,TRUE,Tanhya.Barbary.1000000311@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000312,Ivie,A,Redrup,uri://ed-fi.org/SexDescriptor#Male,1992-08-19,TRUE,TRUE,Ivie.Redrup.1000000312@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000313,Nerissa,,McGeraghty,uri://ed-fi.org/SexDescriptor#Female,1993-08-18,TRUE,TRUE,Nerissa.McGeraghty.1000000313@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000314,Aleece,,Barnsdale,uri://ed-fi.org/SexDescriptor#Female,1982-12-21,TRUE,TRUE,Aleece.Barnsdale.1000000314@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000316,Olivier,,Rohfsen,uri://ed-fi.org/SexDescriptor#Male,1996-03-08,TRUE,FALSE,Olivier.Rohfsen.1000000316@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000317,Tadeo,,Wheeler,uri://ed-fi.org/SexDescriptor#Male,1996-02-08,TRUE,TRUE,Tadeo.Wheeler.1000000317@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000318,Rowe,,Joskovitch,uri://ed-fi.org/SexDescriptor#Female,1991-11-24,TRUE,TRUE,Rowe.Joskovitch.1000000318@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000320,Gizela,,Dyball,uri://ed-fi.org/SexDescriptor#Male,1991-11-11,TRUE,TRUE,Gizela.Dyball.1000000320@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000000321,Darbee,Alberto,Cleugh,uri://ed-fi.org/SexDescriptor#Male,1995-12-18,TRUE,TRUE,Darbee.Cleugh.1000000321@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000322,Temple,A,Cescon,uri://ed-fi.org/SexDescriptor#Male,1996-08-29,TRUE,TRUE,Temple.Cescon.1000000322@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000323,Cale,A,Challen,uri://ed-fi.org/SexDescriptor#Male,1995-11-03,TRUE,TRUE,Cale.Challen.1000000323@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000000324,Neille,Nicole,Pennycuick,uri://ed-fi.org/SexDescriptor#Female,1991-10-17,FALSE,TRUE,Neille.Pennycuick.1000000324@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Other
